unique_id,product_name,pdp_url
8002140032219,"Zobna pasta Charcoal, 75 ml",https://www.dm.si/p/d/2164753/pasta-del-capitano-zobna-pasta-charcoal
8002140039010,"Zobna pasta Plaque & Cavities, 75 ml",https://www.dm.si/p/d/2165241/pasta-del-capitano-zobna-pasta-plaque-cavities
5054563948366,"Zobna pasta Whitening Complete Protection, 75 ml",https://www.dm.si/p/d/2283280/parodontax-zobna-pasta-whitening-complete-protection
5054563237330,"Zobna pasta Rapid Relief Whitening, 75 ml",https://www.dm.si/p/d/2110736/sensodyne-zobna-pasta-rapid-relief-whitening
3830071310756,"Bio hrustljava granola z malino in cejlonskim cimetom, 300 g",https://www.dm.si/p/d/2199836/drobtinka-bio-hrustljava-granola-z-malino-in-cejlonskim-cimetom
5060538080283,"Naravna energijska pijača, ananas & mango, 330 ml",https://www.dm.si/p/d/3071031/brite-drinks-naravna-energijska-pijaca-ananas-mango
5060538080542,"Naravna energijska pijača, rdeča pomaranča, 330 ml",https://www.dm.si/p/d/3127147/brite-drinks-naravna-energijska-pijaca-rdeca-pomaranca
4260350921400,"Bio krompirjev čips s papriko, 125 g",https://www.dm.si/p/d/1725759/heimatgut-bio-krompirjev-cips-s-papriko
4260350926566,"Bio zelenjavni čips, soljen, 100 g",https://www.dm.si/p/d/1559909/heimatgut-bio-zelenjavni-cips-soljen
3830071311067,"Presni in ekološki kakav v prahu, 180 g",https://www.dm.si/p/d/3132373/drobtinka-presni-in-ekoloski-kakav-v-prahu
4066447892406,"Bio krompirjevi njoki, brez glutena, 400 g",https://www.dm.si/p/d/3096533/dmbio-bio-krompirjevi-njoki-brez-glutena
4066447834680,"Bonboni brez sladkorja z okusom malin za svež dah, s sladili, 25 g",https://www.dm.si/p/d/3132358/mivolis-bonboni-brez-sladkorja-z-okusom-malin-za-svez-dah-s-sladili
4066447936018,"Premium plenice 7 xxl (16+ kg) - jumbo pakiranje, 60 kos",https://www.dm.si/p/d/3079133/babylove-premium-plenice-7-xxl-16-kg-jumbo-pakiranje
